Account Name,NIP*
COTY EASTERN EUROPE,5242787101
COSMO GROUP,9721241158
COSMA CASTING,7492089221
CORTLAND,7780043683
CORTIZO,6772323769
CORTEX CHEMICALS,9930245373
CORRECT - K. BŁASZCZYK I WSPÓLNICY,6222602978
COROTOP,7541013532
CORNING OPTICAL FIBER POLSKA,5252767666
CORNING OPTICAL COMMUNICATIONS POLSKA,7282408140
CORN TRANS GROUP,9223071065
CORAL TRAVEL POLAND,5252140453
CORAB,7390207757
COPERNICUS PODMIOT LECZNICZY,5833162278
COOPER STANDARD POLSKA,9372107271
CONTRAIN POLAND,7010061981
CONTRAIN GROUP,7811812623
CONTIMAX,8681768159
CONTI CO,9570214292
CONTEYOR POLAND,5471766193
CONSTRACT EXPORT-IMPORT,7441473866
CONSTANTIA TEICH POLAND,7691005965
CONSOLIDATED PRECISION PRODUCTS POLAND,7010533575
CONSOLIDATED INVEST,7811985192
CONFIRME,6270012720
COMPREMUM,7772668150
COMMERCECON,7272741139
COMMERCE MEDIA TECH,5272922087
COLQUIMICA POLSKA,7792413074
COLOURS FACTORY,7642454686
COLMEC,5930100974
COLLIERS POLAND,5251578590
COLLECT POINTS,5291806525
COLGATE-PALMOLIVE MANUFACTURING (POLAND),5272484500
COLGATE-PALMOLIVE (POLAND),1180006759
COLEP CONSUMER PRODUCTS POLSKA,7691845435
COLAS POLSKA,7861395883
COKO-WERK POLSKA,7282408223
COGNOR HOLDING,5840304383
COFRESCO POLAND MANUFACTURING,8741778286
CODOGNOTTO POLSKA,7251959614
CODETWO,6112622141
COCA-COLA HBC POLSKA,5242106963
CNH INDUSTRIAL POLSKA,7740004895
CNH INDUSTRIAL KUTNO,5272766316
CMC POLAND,6490001173
CMC OIL,8691996057
CLOVIN,7221609039
CLIP LOGISTYKA,7773274223
CLIP GROUP,7773349116
CLINICO MEDICAL,8991001794
CLICO,6770009678
CLASSTRUCKS POLAND,8351606502
CLASSEN-POL,6420000033
CLASSEN FLOOR SYSTEMS,2060001079
CLARIOS POLAND,5222612663
CLAR SYSTEM,7781027841
CLAAS POLSKA,7010203369
C-L,8392588250
CK COMPLEX,9291744080
CJ EUROPE GMBH (SP. Z O.O.) ODDZIAŁ W POLSCE,1080021825
CITRONEX MOP,6152021413
CITRONEX I,6150024146
CITROEN POLSKA,5270011298
CITO,6793110949
CINEMA CITY CINEMAS,5252675088
CHSWARMIAN,9671425493
CHS HOLDING,8943118908
CHODZEŃ,1230040386
CHL HOLDING,5272873710
CHIPITA POLAND,7732084106
CHINTEC,6762602947
CHINA TOOLS EXPORT,9512566175
CHESPA GROUP,1990125415
CHESPA,7551820932
CHEMIK HURTOWNIA BUDOWLANA,7831022976
CHEMET,6450000316
CHEMEKO-SYSTEM ZAKŁAD ZAGOSPODAROWANIA ODPADÓW,8971612750
CHEM LOGISTICS,7010965725
CHEM INTERNATIONAL,7010521827
CH2M POLSKA SERVICES,6751522216
CFI HOLDING,8981051431
CFE POLSKA,5261594969
CEZ TRADE POLSKA,5252395288
CEVA LOGISTICS CFS FULFILMENT,7010360844
CEVA GROUND LOGISTICS POLAND,5252109503
CEVA FREIGHT (POLAND),5222760866
CEVA AIR & OCEAN POLAND,5272636513
CEREAL PARTNERS POLAND TORUŃ-PACIFIC,8790168725
CERAMIKA TUBĄDZIN III,8272308466
CERAMIKA TUBĄDZIN II,7321813880
CERAMIKA - KOŃSKIE,6581041652
CER MOTOR,9521876188
CEPHEI TRADE,5213814232
CENTRUM ROZWOJU KOMUNALNEGO,6221952104
CENTRUM ROZLICZEŃ ELEKTRONICZNYCH POLSKIE EPŁATNOŚ,8133611149
CENTRUM POSNANIA,5272720521
CENTRUM ONKOLOGII ZIEMI LUBELSKIEJ IM. ŚW. JANA Z,7122135822
CENTRUM ONKOLOGII IM. PROF. FRANCISZKA ŁUKASZCZYKA,5542217419
CENTRUM NOWOCZESNYCH TECHNOLOGII,6440011838
CENTRUM MOTORYZACJI P.CZYŻYCKI,8691675991
CENTRUM MEDYCZNE HCP,7831516773
CENTRUM ELEKTRYCZNE ANIA BOGUCCY,8320004179
CENTRO-CHEM,7132339236
CENTRALNY SZPITAL KLINICZNY MINISTERSTWA SPRAW WEW,5212925596
CENTRALNY OŚRODEK SPORTU,7010273950
CENTRALNY OŚRODEK INFORMATYKI,7252036863
CENTRALA ZBYTU WĘGLAWĘGLOZBYT,6340013565
CENTRALA TECHNICZNA ELTECH,8842360401
CENTRALA FARMACEUTYCZNA CEFARM,5250004220
CENTOR EUROPE,7010400466
CENTER HOUSE,6852327120
CENT PIOTR KOŁACIŃSKI ROBERT OLSZYNA,6661723885
CEMENTOWNIA WARTA,8320003932
CEMENTOWNIA ODRA,7540334783
CEMENT OŻARÓW,8630001399
CELSA POLSKA HOLDING,1070000129
CELSA HUTA OSTROWIEC HOLDING,5272642399
CELMA INDUKTA,5480075347
CELL-FAST,8652537440
CEFETRA POLSKA,5842523416
CEETRUS POLSKA,1230936438
CEDROB FOODS,4970063144
CEDO,9130005696
CEDC INTERNATIONAL,5260209395
CDRL,6981673166
CD CARGO POLAND,7010047811
CCL LABEL,7822264697
CCC.EU,5020110639
CBRE BUSINESS SERVICES ORGANISATION,7011025869
CBM POLSKA,7123075393
CAVATINA GW,6793154639
CAVATINA GROUP,6793212673
CAVATINA,5252601285
CATERPILLAR POLAND,8621252392
CATERMED,6772164383
CASTROL CEE,5252813840
CASTIM,5222822679
CASTELLI POLSKA,1080017249
CASINOS POLAND CP,5272681991
CASINOS POLAND,5260209260
CASINO,5260000086
CARTER,5840301870
CARSERWIS,5220020042
CARSED,8211641473
CARRY,7811651255
CARRIER MANUFACTURING POLAND,5241027606
CAROLINA CAR COMPANY J. MAJDECKI,5272163405
CARMEN POLSKA,8370001711
CARLSBERG SUPPLY COMPANY POLSKA,8690003054
CARL ZEISS,1180039730
CARGO - PARTNER SPEDYCJA,5222349705
CARGILL PROTEIN POLAND,7341063873
CARBON TRADING,7922290346
CARBOCOMMERCE,5272871154
CARAT POLSKA,5210534006
CAR NET POLSKA,6182134091
CAR FINANCE & MANAGEMENT POLSKA,5851468088
CAPAROL POLSKA,9510029823
CAOLIN,7010379944
CANPACK METAL CLOSURES,8691865734
CALDO - IZOLACJA MATERIAŁY TECHNIKI CIEPLNEJ,6751257429
C.M.C.,9451559352
C&C TRADING,7010826797
C&C DISTRIBUTION,7011021647
C&A POLSKA,5213115936
BZOMEX,6812056608
BZK ALCO,5223065306
BUSINESS TRADERS GROUP,7542766759
BURDA MEDIA POLSKA,8971411483
BUDREXMOSTY,9662177995
BUDOKRUSZ,5291675572
BUDMAT AUTO,7742659152
BUDIMEX BUDOWNICTWO,5272630924
BTR BLACHOTRAPEZ,7350008394
BSK RETURN,6492064479
BSH SPRZĘT GOSPODARSTWA DOMOWEGO,5240104641
BRYKSY,9451719956
BRW COMFORT,5252255340
BRUNSWICK MARINE IN POLAND,8461616513
BRUNO TASSI PÓŁNOC,1251311689
BRUNO TASSI,5272359947
BRUK-BET,5170200580
BRÜGGEN POLSKA,5213009795
BROWN-FORMAN POLSKA,5260013887
BROWAR NAMYSŁÓW,7520005384
BROWAR BRANIEWO,2060003210
BROS,7811739381
BROEN POLAND,7781000440
BRODNICKIE ZAKŁADY ŻELATYNY,8741505677
BRL CENTER - POLSKA,8971676595
BRITISH AUTOMOTIVE HOLDING W UPADŁOŚCI,5261211046
BRISTOL-MYERS SQUIBB POLSKA,5262643500
BRIDGESTONE STARGARD,8542289550
BRICOMAN POLSKA,1132568413
BRESSE POL,8790168547
BREMER,7811795675
BRAWO,5512185838
BRATEX DACHY MRZYGŁÓD,8722225215
BRANDLINE GROUP,7822579840
BRAND DISTRIBUTION,5213748788
BRAINLY,7010215208
BRACIA URBANEK,8340004202
BP2,6762431701
BP POLSKA SERVICES,9452127910
BOUYGUES IMMOBILIER POLSKA,5272321100
BOTTARI POLSKA,5241015508
BOSTON SCIENTIFIC POLSKA,5262110301
BOSTIK,7771007481
BOSCH REXROTH,5340001550
BOS AUTOMOTIVE PRODUCTS POLSKA,6462312895
BORYS COMPANY,5842813539
BORYS ANTONI KULIG,7342645643
BOROWSKI INVESTMENTS,7831707177
BORNE FURNITURE,5971478333
BORGWARNER RZESZÓW,5170367819
BORD&BORD,7811901249
BOOKSY INTERNATIONAL,9512381607
BOŃKOWSCY AUTO,7792131022
BOŃKOWSCY (DAWNIEJ BOŃKOWSKI ),7831625344
BONPRIX,7280132490
BONIFRATERSKIE CENTRUM MEDYCZNE,8992919206
BONARKA CITY CENTER,5252587390
BOMAR MAREK WOJCIECHOWSKI I WSPÓLNICY,7190005635
BOMADEK,9270101402
BOLSIUS POLSKA,5272759813
BOKARO JERZY SZELIGOWSKI,5991004058
BOHEMIA MOTORS,5342489283
BOGUCKI FOLIE,5320008514
MINOTI,1132998007
SVALNER,
Translayte,
Training Express,
Broad Messe,
Seomax,
Agnieszka Tracz,
Patryk Chociej,
FUNDACJA RODZINNA ANDRZEJ PODLIPSKI,
FUNDACJA ROZINNA ANDRZEJ PODLIPSKI,
EURUS ENERGY EUROPE,
HAGER & MEISINGER GMBH,
SMC INDUSTRIAL AUTOMATION POLSKA,5213104631
FUNDACJA RODZINNA AQUILA,
JACOB & SOZIEN,
CORPUS IURIS NSFIZ,108000619
MEDIAMARKTSATURN RETAIL GROUP,
CAI GROUP,7252327767
SWISS KRONO GLOBAL SERVICES,9731090732
SWISS KRONO,9280012700
GIRTEKA TRANSPORT,
Wypełnienie formularza - Jan. 24, 2025 9:27AM,
MASPEX,
LUNDBERG TECH,
Hero Coders,
KREDYT INKASO III,1070023366
PDC INDUSTRIAL CENTER 147,5272911468
TOPLOKUM,6572910657
MTG,
VISTRA,5213503265
RAFINERIA GDAŃSKA,
POLSKA GRUPA BIOGAZOWA,5213656247
FUNDACJA RODZINNA GĄSIOR,
POLSKA GRUPA GÓRNICZA,
MFM Ventures,
SSE RENEWABLES POLAND,5272961696
ANDAGON,
MEDICAL DATA MANAGEMENT,5273106059
REMAKE LIVE,83893186338
Wypełnienie formularza - Jan. 10, 2025 3:53PM,
Wypełnienie formularza - Jan. 10, 2025 3:52PM,
Wypełnienie formularza - Jan. 10, 2025 3:52PM,
Wypełnienie formularza - Jan. 10, 2025 3:52PM,
BELGIAN BUSINESS CHAMBER,
ADAM ADAMOWICZ,
PRIMETAX AG,
SORIGO,7010588837
Urząd Miasta Lublin,
CROMA-PHARMA SP. Z O.O.,5223006077
DARWIN DOUGLAS,
Apollo Capital Fundacja Rodzinna,
BIO ASCEND LLC,
TIMKEN GROUP,
PRO MELIUS FUTURUM FUNDACJA RODZINNA,
MINISO,7011048899
ITS PARTNER,5252898753
POLSKA AGENCJA ŻEGLUGI POWIETRZNEJ,5222838321
ELANCO POLAND,5272927558
BIOTON,5210082573
PNB SMA EUROPE I SARL,
ROMGOS,6172205725
STERLING OUTSOURCING,6762357270
ANIMEX FOODS,7541015206
FUNDACJA RODZINNA ANNAPURNA,
BUSINESS ENERGY SOLUTIONS,1133015805
FISCONTI TAX CONSULTING,
GELF FIZPARTNER (POLAND),5213424407
VEEVA SYSTEMS POLAND,5272967782
Wypełnienie formularza - Dec. 15, 2024 6:41PM,
Wypełnienie formularza - Dec. 13, 2024 1:11PM,
FUNDACJA RODZINNA SIENIAWSKI,
Miejskie Wodociągi i Oczyszczalnia,
FUNDACJA RODZINNA LEVCHENKO,
LICON INTERNATIONAL,9910516426
HUTA POKÓJ KONSTRUKCJE,6412259294
CARREFOUR POLSKA,9370008168
FUNDACJA RODZINNA JONAK,
FUNDACJA RODZINNA LASKOWSKA,
BIOWORLD INTERNATIONAL,
KRAJOWY SYSTEM KAUCYJNY ZWROTKA S.A.,6772502822
EKO-OPERATOR S.A.,5214071371
FUNDACJA RODZINNA WASILEWSKI,
SMITH&NEPHEW,5262825537
Wypełnienie formularza - Dec. 05, 2024 11:00PM,
FAM,5252686206
DIXART MALTA,
CENTRUM MEDYCZNE INTERNUS,7161893716
DPB RAIL INFRA SERVICE POLAND,9542879424
MBWP FUNDACJA RODZINNA,
POLONIA ESTATES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALN,8971930384
Wypełnienie formularza - Dec. 04, 2024 4:53AM,
MESOLITE,7010360838
ELEKTROMETAL,5480075318
Wypełnienie formularza - Dec. 02, 2024 4:44AM,
GEWERBE-TREUHAND,
FINCO-STAL SERWIS,5291618025
COMADE,
FUNDACJA RODZINNA KAPCIAK,
WAGNER-SERVICE,6272627383
JAFAR,6850010620
CODEX SOFTWARE POLAND,6343007714
SANDOZ POLSKA,5340002064
Wypełnienie formularza - Nov. 24, 2024 6:42AM,
SOFTPIXEL.PL,
Wypełnienie formularza - Nov. 22, 2024 6:03PM,
GGHM12,5252732662
JNS FUNDACJA RODZINNA W ORGANIZACJI,
KRAJOWA UNIA PRODUCENTÓW SOKÓW,5252298409
TEKNIA POLSKA,7010013924
STATKRAFT POLAND,5272989111
Kopalnia Wapienia Morawica,6572409259
POLOMARKET,5562125117
LEMTRANS,
DOLINA BARYCZY,6220018732
MINERAL WATER PRODUCTION,5771933726
HOLISTICON CONNECT,8943099803
WINDHUNTER CONSULTING,6692522283
ERG POLAND HOLDING,5252840699
GIORGIO SIMONINI,
PE MEDICAL DATA MANAGEMENT AND TECHNOLOGY,
UZDROWISKA KŁODZKIE,8830001702
Congo Brands Switzerland GmbH,
LEKARZE BEZ GRANIC,7011036979
BM TAX&LAW,5992915572
ARIMAX,5211015691
LAGARDERE TRAVEL RETAIL,5262100142
IPOPEMA 12,1080006205
WHITE DRIVE MOTORS AND STEERING,8942583804
Amecco,
LUNEOS,8513221064
YVS NOZDRZEC FARMA WIATROWA,8133538719
TAURON ZIELONA ENERGIA,6342958117
SEVIVON,6692456304
OX2,1132994015
EGARIS,527305565
MINISTRY OF CREATIVITY,9512394426
MAPLE BEAR PROPERTIES POLSKA,5342652843
MAPLE BEAR HOLDINGS POLSKA,5272982586
TELENERG-BIS,7272711167
VIESSMANN TECHNIKA GRZEWCZA,6912043634
FIELDCORE SERVICE SOLUTIONS INTERNATIONAL,
MERCEDES - BENZ WARSZAWA,5272409651
DAIMLER TRUCK FINANCIAL SERVICES,5252898598
DAIMLER TRUCK RETAIL POLSKA,5223234571
BIOCODEX,7010680342
ASSECO ENTERPRISE SOLUTIONS,
ASSECO BUSINESS SOLUTIONS,5222612717
WILLSON & BROWN HOLDING,5272848847
RETCON,1182017253
NORDEA BANK ABP,1050001172
RR DONNELLEY GTS POLAND,7282805102
WALSTEAD KRAKÓW,6760101661
DUNA POLSKA,6252473592
CASTOR PARK,5252416955
CALZ POLSKA,5252313681
BACARDI-MARTINI POLSKA,5271022944
Respect Energy,8762459238
FAWZI RIHANE,
RESPECT ENERGY HOLDING,9522154698
FIRMA BUDOWLANA ANTCZAK,6181012144
SAFILIN,7411005149
Lightsource BP,
CORRECT E. MIKAS, J. MIKAS,8291600682
BORG AUTOMOTIVE,8310004456
FRESH MEALS FACTORY,9512471196
SEVEN POLSKA,7773359971
Mawo Technology S.manicki M.wojtasik,8291694938
ENERGIX POLSKA,7010614517
PVE WIND,9671431074
GREENART DEVELOPMENT,5252859925
ECOENER POLAND,5213996457
TERNA ENERGY TRANSATLANTIC,5252494955
PAD RES DEVELOPMENT,5272967552
IBERDROLA RENEWABLES POLSKA,5272951396
Wypełnienie formularza - Oct. 28, 2024 8:56AM,
RAGAV ANNAJI RAO,
ACCIONA ENERGY POLAND GLOBAL,
ACCORINVEST,
ZAP SOLUTIONS EUROPE (STRIKE),
Wypełnienie formularza - Oct. 24, 2024 6:04PM,
MEDICOVER,5251577627
SELVITA,6762564595
P2A SOLUTIONS,
RB (HYGIENE HOME) POLAND,5311705018
CF KONSULTING,9522239058
ATRION,
ORION,
GENPACT POLAND,8971713327
PLAN BE ECO,5272946662
IMC POLAND,5992957464
NEXERA,5223071643
UNIQA OTWARTY FUNDUSZ EMERYTALNY,5213127862
ANTAL,5252813780
NEST BANK,5261021021
REKOPOL ORGANIZACJA ODZYSKU OPAKOWAŃ,5252192088
CZYSTA POLSKA RECYKLOMATY,7812050374
PKP INTERCITY,5262544258
BOREK DRINKS,8133745275
PIWNICZANKA,7340008731
NATA MINERALE,5840303610
UZDROWISKO WIENIEC,8882445517
POLSKIE WODY LECZNICZE,7343535974
UZDROWISKO RYMANÓW,6840000790
HERMES,6970014891
JURAJSKA,5771975883
ID'EAU,6351836750
SULMARA SUBSEA,5833516807
CECHINI-DYSTRYBUCJA,7343007034
UZDROWISKO CIECHOCINEK,8910003034
WYTWÓRNIA WÓD MINERALNYCH MINERAL,8810001478
Windes,
Tanner,
AZETS Norway,
OMODA AUTO POLAND,5273097900
ITALBEIT,
POLSKA AGENCJA INWESTYCJI I HANDLU (PAIH),5260300167
KRYNICA VITAMIN,5242442164
DUEVILLE,7011073012
MTOWARZYSTWO FUNDUSZY INWESTYCYJNYCH,5272959386
TARGET POLSKA ( SP. Z O.O),9591949975
Wypełnienie formularza - Oct. 11, 2024 8:06PM,
DAIRY MATERIAL TRADING (DMT),5252901544
TOM,8510305895
YANGTZE OPTICAL FIBRE AND CABLE (POLAND),8992898616
Moore Mackonis,
COSTWAY,5833404511
Deloitte,
Capitalica Asset Management,
PDC INDUSTRIAL CENTER 198,5252863789
SOARES&NUNES,
Flex,
Maverick Polska 2,5252901254
Industrial and Commercial Bank of China (ICBC),1070044629
GRUPA TOM,9552351972
DAIMLER TRUCK POLSKA,5223131109
POROWNEO.PL,5213640335
PCS PARUCH CHRUŚCIEL SCHIFFTER STĘPIEŃ,5213884818
Wypełnienie formularza - Oct. 04, 2024 1:18PM,
HP INC POLSKA,5213690563
NES FIRCROFT,5253010089
FUSION LABS,6572968622
CLEARCOURSE,6762462682
Argo,5841028991
DENJEAN ASSOCIES,
Semantive,5252865558
Geffen Global,
ERGY,9662146523
WALL STREET IBU,
ALIDES POLSKA,5252836775
IPOPEMA 151,1070040169
KNAV & CO. LLP,
KRAJOWA IZBA GOSPODARCZA PRZEMYSŁ ROZLEWNICZY,5213072983
Corsica Sole,
COM40,6222353050
LEACH + MCGUIRE,
FASHION REVOLUTION POLSKA,9571130002
FOODCOM,5213680286
Credit Agricole Bank Polska,6570082274
Antalis Poland,8790168062
SIEMENS,5260302870
Fundacja WWF Polska,5213241055
FoodWell,5211501724
OstroVit,7231641151
Eurobeef,6662088008
FAKRO,7341001487
Centrum UNEP/GRID-Warszawa,5220001889
FAL-CON (Austria),
FAL-CON CONSULTING Kft.,
Azets Insight AB,
CVI IPOPEMA RE DEBT,1070043564
FALCON,
NEWGATE INVESTMENT,5273068749
NES Global Talent,
Maruszkin,
POLIMEX MOSTOSTAL,8210014509
PIOTR BAJSZTOK,6981863688
GEA LIQUID TECHNOLOGIES,
Smythe,
ORDYNAT KONSTANCIN,5252538078
OMEGA FINANCE,7010128797
"FITQBE,""5272761750,"""
CITRONEX TRANS ENERGY,6152046672
KANCELARIA MEDIUS,6793070026
Allen & Overy Shearman,5272326793
Wypełnienie formularza - Sep. 12, 2024 10:59AM,
KKM POLSKA,7692202314
WYSZYŃSKI PAWEŁ,
PPF SOLUTIONS,8792594969
TORWELL INVESTMENT,5272851602
RED BULL, 5261012714
HLG,
7R PROJEKT 82,6762605495
Riveron,
SOWIŃSKIEGO 72,5252387389
PRIMARY PORTAL,5272997665
SMOLEŃSK 22 INVESTMENT,6762550587
SKAŁECZNA PROPERTIES,5252618334
MORO INVESTMENT, 6762571508
SKAŁECZNA INVESTMENT,6762547757
EFRAT PROPERTIES POLAND, 6762536268
AI FINANCE,6762536653
Grupa ALTO,
M7 REAL ESTATE POLAND,5272698201
PINEBRIDGE INVESTMENTS,5262216778
EQT EXETER ADVISORS POLAND,5252637260
Acconsis,
Athene Tax,
BOLTTECH REPAIRS POLAND,7010902386
iMAD,6793034438
BOLTTECH LAB,5223126367
Wypełnienie formularza - Aug. 28, 2024 2:49PM,
NORINA,5273131525
Wypełnienie formularza - Aug. 27, 2024 12:24PM,
SM Legal,7010309240
PolKa, 5252990128
ALLIANZ TECHNOLOGY SE,
IGT POLAND,5261031976
Wolf & Company,
LEVY EVERTZ TECHNOLOGY POLAND,7011071361
TAURON POLSKA ENERGIA,9542583988
CONTINENTAL,5261650001
PODMIOT LECZNICZY TWÓJ LEKARZ,5821467641
KREDYT INKASO II,1080012588
KREDYT INKASO I, 1080002348
Narodowe Centrum Badań Jądrowych, 5320100125
7R FIZAN,1070036512
UNIMOT TERMINALE,6520005136
4E CAPITAL,6792996945
CORNERSTONE, 5213182418
Szefowa Bezpieczeństwa,
CMS Cameron McKenna Nabarro Olswang Pośniak i Bejm,5252185154
T.K.J. Matuszewski,8761002755
AMBIT,5420206840
PGNiG TERMIKA,5250000630
Bird & Bird,
PEC SUWAŁKI,8440004153
AllBright Law Offices,
TAALERI ENERGIA,
GMBA Walter Allinial,
ACM and Associates,
ALKYON GROUP,5252746196
Excalibur Capital,7010438658
Erbud,8790172253
Wypełnienie formularza - Aug. 02, 2024 12:14PM,
Wypełnienie formularza - Aug. 01, 2024 6:11PM,
TOTAL FIZ,
ADVOLIS ORFIS,
STALGAST,9521866652
MLEKOMA,1132271601
Luxoft,6762423185
POLSKA WODA,7251782073
SUPRAVIS,5541000184
UGI INTERNATIONAL,
INTEGRITES,
Polska Organizacja Turystyczna,525-21-50- 196
CLONE,8982273079
GALVION (EUROPE),5252950005
TARGET POLSKA (SP. K.),5130131766
COPPER HILL POLAND,5272985024
IYUNO A/S,1080001389
FUNDACJA STOCZNIA,7010170150
UBS Business Solutions Poland,6762358128
TREBBI POLSKA,5272714710
VISOPACK,5252877202
PFR OPERACJE,5252841285
DE WEERD HOLDING,
VIVEXCOIN,1133079538
TOTALENERGIES MARKETING POLSKA,5220100798
IPOPEMA 72,1080013027
VENTURE FIZ,1080018823
KGHM,6920000013
BOLTON POLSKA,5271042510
TOP EMPLOYERS POLAND,1070025052
Sunly Assets,7010956057
MSL Group,5213458665
JJP Biologics,5252652578
ITCARD,5252523289
ANDREWEX,6681815797
MLEASING,5260212925
ANDRZEJ KOSIOR,1130834916
MABION,
ALLIANZ,5271845338
Zadbano,5222969098
Oziemska, Gruner i Wspólnicy Adwokaci,5213885048
Codest Ltd,
DUN & BRADSTREET POLAND,7742855054
PGE ENERGETYKA KOLEJOWA,5262542704
GETRESPONSE,9581468984
MOWI POLAND,8511809184
LIEBRECHT AND WOOD POLAND,1080009994
MODHAUS,1181825643
REMI,6793186378
LP BUD Leszek Paruzel,5751891657
Radpol Pipes,5272911103
VIOTAS,1060008997
SERVICENOW,
LOCUS ROBOTICS,
DE RIGO VISION POLAND,5252982040
RAIFFEISEN CIB,5252982904
MONEYGRAM PAYMENT SYSTEMS,
AKSHAT NAIR,
Pattonair,7010401141
Menard,529-17-29-492
Adina,5273047859
FUNDACJA NOWA PRZESTRZEŃ,5222867995
ALOCASIA,5252885236
Wypełnienie formularza - Jul. 03, 2024 9:47AM,
DSV REAL ESTATE WARSAW II,7011042129
DSV SERVICES,5342563677
DSV AIR & SEA POLAND,1182189327
DSV SOLUTIONS,1130061006
IPG (International Payroll Group),
GIL POLAND,5252411685
ESJ Financial Engineering,
DC LAB,
CENTRUM MEDYCZNE CMP,1231503434
BENTECH, 7772840821
Istek Aluminyum,
EQUILIS POLAND SERVICES,5272960691
R-GOL,7412132944
PROLECH,8262137891
ARC EUROPE, 5252183310
UNIQA PTE,5212938570
TERMET,8841631476
OMIDA GROUP,9571045101
EVERUP Marcin Chudy,7921772942
NATIONAL CART,
JOHN COCKERILL SA,
LUMEN QUANTUM NEUTRAL,1060004166
FUNDUSZ EKSPANSJI ZAGRANICZNEJ 2, 1080026372
FUNDUSZ EKSPANSJI ZAGRANICZNEJ, 1070033382
ELM,7010355702
CREAM,9581454203
IPOPEMA BENEFIT 7 FUNDUSZ INWESTYCYJNY ZAMKNIĘTY A,1070045267
BEKAP PROJECT,
WALL UNIVERSE,
PIOTROWSKI TOMASZ,
AMM MANAGEMENT,5252637946
Run 1,9462684173
Ipopema 3,1080004206
TOTALENERGIES RENEWABLES DG POLAND ASSETCO2,5272989766
TOTALENERGIES RENEWABLES POLSKA 8,5272955313
TOTALENERGIES RENEWABLES POLSKA 7,5272987141
TOTALENERGIES RENEWABLES POLSKA 6,5272985981
TOTALENERGIES RENEWABLES DG POLAND ASSETCO 1,5252882189
TOTALENERGIES RENEWABLES POLSKA 4,5252875404
TOTALENERGIES RENEWABLES POLSKA 3,5252883326
TOTALENERGIES RENEWABLES POLSKA 2,5252882025
TOTALENERGIES RENEWABLES POLSKA 1,5252881959
MAGNAPHARM POLAND,5213347865
IPOPEMA 21 FUNDUSZ INWESTYCYJNY ZAMKNIĘTY AKTYWÓW,1080006004
Ipopema 137,1070035961
ICOFORM,5992968195
TECH ENGINEERING,5213929254
FTC SPV 1,5213924305
BEJAVITELL,5273001834
Renneberg,
VAG,
PDC INDUSTRIAL CENTER 194,5252863915
MILA 9,6762580341
LCUBE 2,5213919474
7R PROJEKT 57,6762594277
FFKM 112,5562791386
PDC INDUSTRIAL CENTER 94,5252736542
PDC INDUSTRIAL CENTER 84,5252723858
PDC INDUSTRIAL CENTER 79,5252698770
PDC INDUSTRIAL CENTER 63,5252672960
PDC INDUSTRIAL CENTER 52,5252638911
INDUSTRIAL CENTER 32,5252592273
ORCZYKOWSKI LEGAL,5272793112
WARSAW INFRASTRUCTURE PARTNERS,7011051252
PETRO VEND,6770009684
SG ANALYTICS,5273056953
MAPY KONTUROWE,7011042997
PDC INDUSTRIAL CENTER 148,5272911238
MP2 HOLDING,5272606038
MEDTON,5272691653
FANNING,5272665319
ELGI COMPRESSORS,7010997731
ENERCAP,7773346342
SURAZO,8513256602
SPIŻARNIA,7122913484
VIRAZON,8513256683
FINPUT,9522193474
P. WIND,8513248175
BRANDAND,
B. WIND,8513248181
7R PROJEKT 48,6762587082
TERMINAL LABS,7011042023
MORSKA FARMA WIATROWA BIELIK 1,5252869852
Redwire Space (Partena),0439039321
Apave Group,20527573141
Arkadiusz Krysman,
ANDRITZ OY,1060008164
Re-Vive Gdansk Commanditaire vennootschap,0672932451
DERYA,6340021300
COAT-IT,9662131668
Ardo Foods NV,5263586419
4TRANS FACTORING PL,6751763380
Goldman Sachs Asset Management,
ASSECURO,1230926925
Eksim enerji,
Pella Capital,9532777225
Family Fund Management,1182283718
DRESSLER HOLDING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIAL,5252652437
FamiCordTx,5223166042
Schoenherr Halwa,5252249411
Clyde Krasnodębski Kulińska i Wspólnicy,5214048219
Bonduelle Polska,5260215243
P-Centrum Nederland,63296624
Maywood Investments,5272723761
CES Polska,7712881012
EXCURR,7011113071
Pirola Pennuto Zei,06946520159
De Neef & Partners,
BRIXX,1132760926
SCANRECO POLAND,5272916649
PanLink,5932565766
Albany Beck,
Investment Cezary Gregorczuk,9660840515
Payzaar,183649
Art Office,7171543277
MGC Global Risk Advisory,
ABB,5260304484
FAMUR,6340126246
Betfan,5252747132
Alpadis Group,
SOONLY FINANCE,5252531320 
SINSKIN,5213770581
PFR FUNDUSZ FUNDUSZY FIZ,1070041298
NEURAXPHARM ARZNEIMITTEL,
JONES LANG LASALLE GROUP SERVICES,5252406595
JAREX,5242527469
Fundusz Składkowy Ubezpieczenia Społecznego Rolnik,5260015277
FLICK GOCKE SCHAUMBURG,
BEAUTIQUE,5213649342
VEIL JOURDE,
TRELLIX POLAND,6793026893
PIASECKA MAŁGORZATA,1250062379
GAMMA WOPLA,
AVANQUEST POLAND,7011072662
CHERRY BEKAERT,
ZIMNO TECH,5252753612
LAKEMA,5252568978
IPOPEMA 103 FIZAN,1070030567
GEA PE,
GEA NORTH AMERICA,
GEA BREWERY SYSTEMS,
